sequence,fake_file,FID
K15_A001_R02,K15_A001_R02_label_0.npy,4.589470462669752
K15_A001_R03,K15_A001_R03_label_0.npy,1.6961687521728643
K15_A001_R04,K15_A001_R04_label_0.npy,5.568559200266908
K15_A002_R01,K15_A002_R01_label_1.npy,26.53957913755247
K15_A002_R02,K15_A002_R02_label_1.npy,20.042554055084352
K15_A002_R03,K15_A002_R03_label_1.npy,17.15710112416928
K15_A002_R04,K15_A002_R04_label_1.npy,8.360239989653941
K15_A003_R01,K15_A003_R01_label_2.npy,2.9910006556221793
K15_A003_R02,K15_A003_R02_label_2.npy,19.094503930695858
K15_A003_R03,K15_A003_R03_label_2.npy,15.092638071707588
K15_A003_R04,K15_A003_R04_label_2.npy,26.62718201878689
K15_A004_R01,K15_A004_R01_label_3.npy,5.322294029725154
K15_A004_R02,K15_A004_R02_label_3.npy,7.236250642471119
K15_A004_R03,K15_A004_R03_label_3.npy,5.821843808317255
K15_A004_R04,K15_A004_R04_label_3.npy,3.008889150468247
K15_A005_R01,K15_A005_R01_label_4.npy,6.707898412005985
K15_A005_R02,K15_A005_R02_label_4.npy,15.552407613926967
K15_A005_R03,K15_A005_R03_label_4.npy,6.121544596200149
K15_A005_R04,K15_A005_R04_label_4.npy,2.645818423754778
K15_A006_R01,K15_A006_R01_label_5.npy,14.411477556906613
K15_A006_R02,K15_A006_R02_label_5.npy,1.6586994831327424
K15_A006_R03,K15_A006_R03_label_5.npy,4.598807615642598
K15_A006_R04,K15_A006_R04_label_5.npy,30.919925655028152
K15_A007_R01,K15_A007_R01_label_6.npy,2.9179707210364745
K15_A007_R02,K15_A007_R02_label_6.npy,3.5248354529183565
K15_A007_R03,K15_A007_R03_label_6.npy,4.013675076763049
K15_A007_R04,K15_A007_R04_label_6.npy,5.701861994593867
K15_A008_R01,K15_A008_R01_label_7.npy,5.2931591153605275
K15_A008_R02,K15_A008_R02_label_7.npy,4.778111281382823
K15_A008_R03,K15_A008_R03_label_7.npy,1.856467126595088
K15_A008_R04,K15_A008_R04_label_7.npy,8.196195581543982
K15_A009_R01,K15_A009_R01_label_8.npy,12.35345837241072
K15_A009_R02,K15_A009_R02_label_8.npy,8.683735825085144
K15_A009_R03,K15_A009_R03_label_8.npy,11.60052316112686
K15_A009_R04,K15_A009_R04_label_8.npy,9.788947766872964
K15_A010_R01,K15_A010_R01_label_9.npy,28.88339668504285
K15_A010_R02,K15_A010_R02_label_9.npy,46.377417353016504
K15_A010_R03,K15_A010_R03_label_9.npy,32.59849002537545
K15_A010_R04,K15_A010_R04_label_9.npy,16.596316238867434
K15_A011_R01,K15_A011_R01_label_10.npy,17.543377591037775
K15_A011_R02,K15_A011_R02_label_10.npy,6.001524647395842
K15_A011_R03,K15_A011_R03_label_10.npy,6.162330860167479
K15_A011_R04,K15_A011_R04_label_10.npy,9.558693464670418
K15_A012_R01,K15_A012_R01_label_11.npy,12.556693523081186
K15_A012_R02,K15_A012_R02_label_11.npy,3.483288368577394
K15_A012_R03,K15_A012_R03_label_11.npy,5.25146405214491
K15_A012_R04,K15_A012_R04_label_11.npy,17.76916959171295
K15_A013_R01,K15_A013_R01_label_12.npy,6.213505203432367
K15_A013_R02,K15_A013_R02_label_12.npy,15.932101170749563
K15_A013_R03,K15_A013_R03_label_12.npy,38.474855509461584
K15_A013_R04,K15_A013_R04_label_12.npy,3.612762838413794
K15_A014_R01,K15_A014_R01_label_13.npy,3.197058636196762
K15_A014_R02,K15_A014_R02_label_13.npy,2.492790722138645
K15_A014_R03,K15_A014_R03_label_13.npy,23.585159767887884
K15_A014_R04,K15_A014_R04_label_13.npy,4.753172097594259
K15_A015_R01,K15_A015_R01_label_14.npy,2.3371874973140585
K15_A015_R02,K15_A015_R02_label_14.npy,4.893127906050254
K15_A015_R03,K15_A015_R03_label_14.npy,5.772841473861727
K15_A015_R04,K15_A015_R04_label_14.npy,4.569519027097832
K16_A001_R01,K16_A001_R01_label_0.npy,6.841197952301767
K16_A001_R02,K16_A001_R02_label_0.npy,13.584516868347151
K16_A001_R03,K16_A001_R03_label_0.npy,5.442386595432353
K16_A001_R04,K16_A001_R04_label_0.npy,5.1659421972722885
K16_A002_R01,K16_A002_R01_label_1.npy,11.332391342065828
K16_A002_R02,K16_A002_R02_label_1.npy,1.5164344871926807
K16_A002_R03,K16_A002_R03_label_1.npy,46.12119041950829
K16_A002_R04,K16_A002_R04_label_1.npy,71.40909927995077
K16_A003_R01,K16_A003_R01_label_2.npy,40.695792948989954
K16_A003_R02,K16_A003_R02_label_2.npy,27.805318028019727
K16_A003_R03,K16_A003_R03_label_2.npy,27.667808962583663
K16_A003_R04,K16_A003_R04_label_2.npy,4.8039837735788655
K16_A004_R01,K16_A004_R01_label_3.npy,9.617445059183913
K16_A004_R02,K16_A004_R02_label_3.npy,6.4843188344938465
K16_A004_R03,K16_A004_R03_label_3.npy,12.510194200195391
K16_A004_R04,K16_A004_R04_label_3.npy,7.835816256470181
K16_A005_R01,K16_A005_R01_label_4.npy,11.972800306115968
K16_A005_R02,K16_A005_R02_label_4.npy,12.248446173034727
K16_A005_R03,K16_A005_R03_label_4.npy,3.84090723068466
K16_A005_R04,K16_A005_R04_label_4.npy,4.1986434751947765
K16_A006_R01,K16_A006_R01_label_5.npy,5.160314454058688
K16_A006_R02,K16_A006_R02_label_5.npy,8.276557194717874
K16_A006_R03,K16_A006_R03_label_5.npy,1.2991016947443805
K16_A006_R04,K16_A006_R04_label_5.npy,4.415821770316602
K16_A007_R01,K16_A007_R01_label_6.npy,2.9978761654494237
K16_A007_R02,K16_A007_R02_label_6.npy,3.9577610968001453
K16_A007_R03,K16_A007_R03_label_6.npy,1.827112763307419
K16_A007_R04,K16_A007_R04_label_6.npy,2.1728141242841366
K16_A008_R01,K16_A008_R01_label_7.npy,1.2911205410867082
K16_A008_R02,K16_A008_R02_label_7.npy,3.500955820178543
K16_A008_R03,K16_A008_R03_label_7.npy,1.3891208123483891
K16_A008_R04,K16_A008_R04_label_7.npy,1.2352814464020372
K16_A009_R01,K16_A009_R01_label_8.npy,15.03642546525042
K16_A009_R02,K16_A009_R02_label_8.npy,13.316987564201959
K16_A009_R03,K16_A009_R03_label_8.npy,9.059539899169456
K16_A009_R04,K16_A009_R04_label_8.npy,7.28539145953507
K16_A010_R01,K16_A010_R01_label_9.npy,26.379943256304248
K16_A010_R02,K16_A010_R02_label_9.npy,38.07164296575536
K16_A010_R03,K16_A010_R03_label_9.npy,28.475994583702846
K16_A010_R04,K16_A010_R04_label_9.npy,34.70890139102767
K16_A011_R01,K16_A011_R01_label_10.npy,3.806246905405758
K16_A011_R02,K16_A011_R02_label_10.npy,2.317456348146991
K16_A011_R03,K16_A011_R03_label_10.npy,5.3078853782954845
K16_A011_R04,K16_A011_R04_label_10.npy,3.7579762767624514
K16_A012_R01,K16_A012_R01_label_11.npy,3.0841940231580773
K16_A012_R02,K16_A012_R02_label_11.npy,16.244072261777518
K16_A012_R03,K16_A012_R03_label_11.npy,6.226409327692825
K16_A012_R04,K16_A012_R04_label_11.npy,3.9642335627262155
K16_A013_R01,K16_A013_R01_label_12.npy,4.452733301378681
K16_A013_R02,K16_A013_R02_label_12.npy,3.8558976841053765
K16_A013_R03,K16_A013_R03_label_12.npy,6.223903565829011
K16_A013_R04,K16_A013_R04_label_12.npy,5.516400348386128
K16_A014_R01,K16_A014_R01_label_13.npy,4.933085929599769
K16_A014_R02,K16_A014_R02_label_13.npy,9.019677303791449
K16_A014_R03,K16_A014_R03_label_13.npy,6.119809093425691
K16_A014_R04,K16_A014_R04_label_13.npy,35.41961369793109
K16_A015_R01,K16_A015_R01_label_14.npy,24.892308498484777
K16_A015_R02,K16_A015_R02_label_14.npy,60.00066615259245
K16_A015_R03,K16_A015_R03_label_14.npy,13.111741677221442
K16_A015_R04,K16_A015_R04_label_14.npy,6.029760791057013
K17_A001_R01,K17_A001_R01_label_0.npy,33.33443954807786
K17_A001_R02,K17_A001_R02_label_0.npy,36.80277638293397
K17_A001_R03,K17_A001_R03_label_0.npy,39.963597378575614
K17_A001_R04,K17_A001_R04_label_0.npy,37.25708767018144
K17_A002_R01,K17_A002_R01_label_1.npy,8.74248955053102
K17_A002_R02,K17_A002_R02_label_1.npy,26.631416201043027
K17_A002_R03,K17_A002_R03_label_1.npy,27.104202207020812
K17_A002_R04,K17_A002_R04_label_1.npy,33.99963196872986
K17_A003_R01,K17_A003_R01_label_2.npy,33.247565745489126
K17_A003_R02,K17_A003_R02_label_2.npy,26.497582922476123
K17_A003_R03,K17_A003_R03_label_2.npy,33.587084521769135
K17_A003_R04,K17_A003_R04_label_2.npy,27.28634207599693
K17_A004_R01,K17_A004_R01_label_3.npy,17.76801365720167
K17_A004_R02,K17_A004_R02_label_3.npy,18.091330893062953
K17_A004_R03,K17_A004_R03_label_3.npy,20.112228999673412
K17_A004_R04,K17_A004_R04_label_3.npy,28.636287197232576
K17_A005_R01,K17_A005_R01_label_4.npy,23.84598794753697
K17_A005_R02,K17_A005_R02_label_4.npy,25.132877658206418
K17_A005_R03,K17_A005_R03_label_4.npy,33.23084098424705
K17_A005_R04,K17_A005_R04_label_4.npy,37.01315030206375
K17_A006_R01,K17_A006_R01_label_5.npy,7.466807209091972
K17_A006_R02,K17_A006_R02_label_5.npy,9.635520899116123
K17_A006_R03,K17_A006_R03_label_5.npy,4.180652505682081
K17_A006_R04,K17_A006_R04_label_5.npy,9.627285525493138
K17_A007_R01,K17_A007_R01_label_6.npy,4.977856745053423
K17_A007_R02,K17_A007_R02_label_6.npy,9.792922148585625
K17_A007_R03,K17_A007_R03_label_6.npy,6.340058413705049
K17_A007_R04,K17_A007_R04_label_6.npy,10.150741988127484
K17_A008_R01,K17_A008_R01_label_7.npy,8.269104130900043
K17_A008_R02,K17_A008_R02_label_7.npy,2.5403161742374616
K17_A008_R03,K17_A008_R03_label_7.npy,11.137633273022702
K17_A008_R04,K17_A008_R04_label_7.npy,4.220687407430596
K17_A009_R01,K17_A009_R01_label_8.npy,3.062170072785057
K17_A009_R02,K17_A009_R02_label_8.npy,3.3893099657077688
K17_A009_R03,K17_A009_R03_label_8.npy,6.5549617322938705
K17_A009_R04,K17_A009_R04_label_8.npy,18.4851659367703
K17_A010_R01,K17_A010_R01_label_9.npy,91.64986331076614
K17_A010_R02,K17_A010_R02_label_9.npy,12.01682292328059
K17_A010_R03,K17_A010_R03_label_9.npy,30.21174575230438
K17_A010_R04,K17_A010_R04_label_9.npy,26.249955112753767
K17_A011_R01,K17_A011_R01_label_10.npy,9.583725209332183
K17_A011_R02,K17_A011_R02_label_10.npy,29.28530179050998
K17_A011_R03,K17_A011_R03_label_10.npy,3.4779688778292392
K17_A011_R04,K17_A011_R04_label_10.npy,5.767919973131608
K17_A012_R01,K17_A012_R01_label_11.npy,6.615223629517353
K17_A012_R02,K17_A012_R02_label_11.npy,9.129409472873228
K17_A012_R03,K17_A012_R03_label_11.npy,8.48808633604366
K17_A012_R04,K17_A012_R04_label_11.npy,11.931842128035825
K17_A013_R01,K17_A013_R01_label_12.npy,1.8085257058337554
K17_A013_R02,K17_A013_R02_label_12.npy,4.580252296617405
K17_A013_R03,K17_A013_R03_label_12.npy,6.61330024678133
K17_A013_R04,K17_A013_R04_label_12.npy,5.661010235953299
K17_A014_R01,K17_A014_R01_label_13.npy,10.70183360740502
K17_A014_R02,K17_A014_R02_label_13.npy,8.698307628986285
K17_A014_R03,K17_A014_R03_label_13.npy,16.281912509261844
K17_A014_R04,K17_A014_R04_label_13.npy,13.49680453427241
K17_A015_R01,K17_A015_R01_label_14.npy,22.668967107538975
K17_A015_R02,K17_A015_R02_label_14.npy,2.546002554482333
K17_A015_R03,K17_A015_R03_label_14.npy,1.6440907877605309
K17_A015_R04,K17_A015_R04_label_14.npy,2.9439581905498025
K19_A001_R01,K19_A001_R01_label_0.npy,23.74791933559271
K19_A001_R02,K19_A001_R02_label_0.npy,18.93076012328623
K19_A001_R03,K19_A001_R03_label_0.npy,30.845662627515438
K19_A001_R04,K19_A001_R04_label_0.npy,41.68507505224085
K19_A002_R01,K19_A002_R01_label_1.npy,58.11810554778404
K19_A002_R02,K19_A002_R02_label_1.npy,48.3507127719643
K19_A002_R03,K19_A002_R03_label_1.npy,21.36904996825444
K19_A002_R04,K19_A002_R04_label_1.npy,19.35690130757571
K19_A003_R01,K19_A003_R01_label_2.npy,64.79210053236277
K19_A003_R02,K19_A003_R02_label_2.npy,53.482055066909446
K19_A003_R03,K19_A003_R03_label_2.npy,41.04326654782224
K19_A003_R04,K19_A003_R04_label_2.npy,51.31077278632072
K19_A004_R01,K19_A004_R01_label_3.npy,4.204421173938336
K19_A004_R02,K19_A004_R02_label_3.npy,17.13801706240344
K19_A004_R03,K19_A004_R03_label_3.npy,14.879234805900893
K19_A004_R04,K19_A004_R04_label_3.npy,10.888135955673196
K19_A005_R01,K19_A005_R01_label_4.npy,16.2969471537592
K19_A005_R02,K19_A005_R02_label_4.npy,28.0446484393143
K19_A005_R03,K19_A005_R03_label_4.npy,16.010103817158527
K19_A005_R04,K19_A005_R04_label_4.npy,10.387654805208683
K19_A006_R01,K19_A006_R01_label_5.npy,14.589532221097333
K19_A006_R02,K19_A006_R02_label_5.npy,15.678904791550506
K19_A006_R03,K19_A006_R03_label_5.npy,17.81529977813087
K19_A006_R04,K19_A006_R04_label_5.npy,15.29695824009362
K19_A007_R01,K19_A007_R01_label_6.npy,11.601961522746176
K19_A007_R02,K19_A007_R02_label_6.npy,18.295378166628698
K19_A007_R03,K19_A007_R03_label_6.npy,15.541586401339066
K19_A007_R04,K19_A007_R04_label_6.npy,19.42509289441391
K19_A008_R01,K19_A008_R01_label_7.npy,16.4820728932109
K19_A008_R02,K19_A008_R02_label_7.npy,5.165276204987551
K19_A008_R03,K19_A008_R03_label_7.npy,6.327917705155362
K19_A008_R04,K19_A008_R04_label_7.npy,4.469310147753863
K19_A009_R01,K19_A009_R01_label_8.npy,6.344044989958194
K19_A009_R02,K19_A009_R02_label_8.npy,11.21817395402189
K19_A009_R03,K19_A009_R03_label_8.npy,6.372272991965418
K19_A009_R04,K19_A009_R04_label_8.npy,12.855174626354406
K19_A010_R01,K19_A010_R01_label_9.npy,46.7244246071882
K19_A010_R02,K19_A010_R02_label_9.npy,47.60383177620099
K19_A010_R03,K19_A010_R03_label_9.npy,28.317427055204604
K19_A010_R04,K19_A010_R04_label_9.npy,23.63553341338741
K19_A011_R01,K19_A011_R01_label_10.npy,13.23978866785074
K19_A011_R02,K19_A011_R02_label_10.npy,4.300520863717627
K19_A011_R03,K19_A011_R03_label_10.npy,5.004522058466031
K19_A011_R04,K19_A011_R04_label_10.npy,5.2258153949368245
K19_A012_R01,K19_A012_R01_label_11.npy,32.5236272521494
K19_A012_R02,K19_A012_R02_label_11.npy,29.294782213749848
K19_A012_R03,K19_A012_R03_label_11.npy,44.80215789786399
K19_A012_R04,K19_A012_R04_label_11.npy,43.33733614351023
K19_A013_R01,K19_A013_R01_label_12.npy,5.350696946211812
K19_A013_R02,K19_A013_R02_label_12.npy,4.760829156816694
K19_A013_R03,K19_A013_R03_label_12.npy,5.537158081244213
K19_A013_R04,K19_A013_R04_label_12.npy,6.535786274319394
K19_A014_R01,K19_A014_R01_label_13.npy,7.146940986058367
K19_A014_R02,K19_A014_R02_label_13.npy,5.6777035186675295
K19_A014_R03,K19_A014_R03_label_13.npy,2.5906907154040897
K19_A014_R04,K19_A014_R04_label_13.npy,8.490787708557058
K19_A015_R01,K19_A015_R01_label_14.npy,6.744648527754065
K19_A015_R02,K19_A015_R02_label_14.npy,8.627566622476714
K19_A015_R03,K19_A015_R03_label_14.npy,12.681258763569051
K19_A015_R04,K19_A015_R04_label_14.npy,5.4269549298966115
